pr_id	pr_gene_id	pr_gene_symbol	pr_gene_title	pr_is_lm	pr_is_bing	tcga_id	cna_gain	cna_gain_deep	cna_loss	cna_loss_deep	mutations	outliers_positive	outliers_negative
203174_s_at	10139	ARFRP1	ADP ribosylation factor related protein 1	0	0	ARFRP1|10139	3700	329	360	0	0	0	0
206177_s_at	383	ARG1	arginase 1	0	1	ARG1|383	0	0	0	0	0	226	0
219431_at	79658	ARHGAP10	Rho GTPase activating protein 10	0	1	ARHGAP10|79658	0	0	0	0	0	0	65
207606_s_at	94134	ARHGAP12	Rho GTPase activating protein 12	0	1	ARHGAP12|94134	0	0	0	0	0	0	71
205068_s_at	23092	ARHGAP26	Rho GTPase activating protein 26	0	1	ARHGAP26|23092	1328	136	2145	0	62	0	0
217936_at	394	ARHGAP5	Rho GTPase activating protein 5	0	1	ARHGAP5|394	0	0	0	0	0	0	74
206888_s_at	398	ARHGDIG	Rho GDP dissociation inhibitor (GDI) gamma	0	1	ARHGDIG|398	0	0	0	0	0	255	0
202914_s_at	9826	ARHGEF11	Rho guanine nucleotide exchange factor 11	0	1	ARHGEF11|9826	0	0	0	0	0	0	82
201334_s_at	23365	ARHGEF12	Rho guanine nucleotide exchange factor 12	1	1	ARHGEF12|23365	1023	56	2581	106	98	0	54
205507_at	22899	ARHGEF15	Rho guanine nucleotide exchange factor 15	0	1	ARHGEF15|22899	0	0	64	0	0	0	0
208009_s_at	27237	ARHGEF16	Rho guanine nucleotide exchange factor 16	0	1	ARHGEF16|27237	0	0	0	0	0	0	79
209435_s_at	9181	ARHGEF2	Rho/Rac guanine nucleotide exchange factor 2	1	1	ARHGEF2|9181	0	0	51	0	0	0	0
221119_at	54848	ARHGEF38	Rho guanine nucleotide exchange factor 38	0	0	ARHGEF38|54848	0	0	0	0	0	173	0
204765_at	7984	ARHGEF5	Rho guanine nucleotide exchange factor 5	0	1	ARHGEF5|7984	0	0	0	0	0	0	57
203264_s_at	23229	ARHGEF9	Cdc42 guanine nucleotide exchange factor 9	0	1	ARHGEF9|23229	0	0	0	0	0	0	132
210649_s_at	8289	ARID1A	AT-rich interaction domain 1A	0	1	ARID1A|8289	858	0	2591	70	406	0	54
205062_x_at	5926	ARID4A	AT-rich interaction domain 4A	0	1	ARID4A|5926	0	0	0	0	0	0	60
212614_at	84159	ARID5B	AT-rich interaction domain 5B	1	1	ARID5B|84159	972	85	2295	0	108	0	0
220468_at	80117	ARL14	ADP ribosylation factor like GTPase 14	0	1	ARL14|80117	0	0	0	0	0	168	0
219842_at	54622	ARL15	ADP ribosylation factor like GTPase 15	0	1	ARL15|54622	0	0	0	0	0	0	110
218216_x_at	51329	ARL6IP4	ADP ribosylation factor like GTPase 6 interacting protein 4	0	1	ARL6IP4|51329	0	0	0	0	0	64	0
218185_s_at	55156	ARMC1	armadillo repeat containing 1	0	1	ARMC1|55156	0	0	0	0	0	0	108
221077_at	55130	ARMC4	armadillo repeat containing 4	0	0	ARMC4|55130	0	0	192	0	58	185	0
203486_s_at	25852	ARMC8	armadillo repeat containing 8	0	1	ARMC8|25852	0	0	0	0	0	0	51
218694_at	51309	ARMCX1	armadillo repeat containing, X-linked 1	0	1	ARMCX1|51309	202	0	277	0	0	0	67
203404_at	9823	ARMCX2	armadillo repeat containing, X-linked 2	0	1	ARMCX2|9823	0	0	0	0	0	0	73
217858_s_at	51566	ARMCX3	armadillo repeat containing, X-linked 3	0	1	ARMCX3|51566	0	0	0	0	0	0	118
219335_at	64860	ARMCX5	armadillo repeat containing, X-linked 5	0	1	ARMCX5|64860	0	0	0	0	0	0	73
214749_s_at	54470	ARMCX6	armadillo repeat containing, X-linked 6	0	1	ARMCX6|54470	0	0	0	0	0	0	111
218221_at	405	ARNT	aryl hydrocarbon receptor nuclear translocator	0	1	ARNT|405	3759	561	335	0	0	0	0
213513_x_at	10109	ARPC2	actin related protein 2/3 complex subunit 2	0	1	ARPC2|10109	73	0	0	0	0	0	0
217817_at	10093	ARPC4	actin related protein 2/3 complex subunit 4	0	1	ARPC4|10093	0	0	0	0	0	59	0
220359_s_at	10777	ARPP21	cAMP regulated phosphoprotein 21kDa	0	1	ARPP21|10777	0	0	0	0	0	195	0
206831_s_at	414	ARSD	arylsulfatase D	0	1	ARSD|414	0	0	0	0	0	0	71
205894_at	415	ARSE	arylsulfatase E (chondrodysplasia punctata 1)	0	0	ARSE|415	0	0	0	0	0	0	110
214490_at	416	ARSF	arylsulfatase F	0	1	ARSF|416	165	0	360	0	0	148	0
207919_at	417	ART1	ADP-ribosyltransferase 1	0	0	ART1|417	126	0	274	0	0	0	0
210147_at	419	ART3	ADP-ribosyltransferase 3	0	1	ART3|419	0	0	0	0	0	128	0
207220_at	420	ART4	ADP-ribosyltransferase 4 (Dombrock blood group)	0	1	ART4|420	0	0	0	0	0	361	0
205784_x_at	421	ARVCF	armadillo repeat gene deleted in velocardiofacial syndrome	0	1	ARVCF|421	0	0	142	0	0	0	0
211110_s_at	367	AR	androgen receptor	0	1	AR|367	1391	66	1636	0	99	0	0
221039_s_at	50807	ASAP1	ArfGAP with SH3 domain, ankyrin repeat and PH domain 1	0	1	ASAP1|50807	76	0	51	0	0	0	0
208481_at	51666	ASB4	ankyrin repeat and SOCS box containing 4	0	0	ASB4|51666	0	0	0	0	0	253	0
218841_at	140461	ASB8	ankyrin repeat and SOCS box containing 8	0	1	ASB8|140461	0	0	0	0	0	0	53
209988_s_at	429	ASCL1	achaete-scute family bHLH transcription factor 1	0	1	ASCL1|429	0	0	0	0	0	312	0
221161_at	56676	ASCL3	achaete-scute family bHLH transcription factor 3	0	0	ASCL3|56676	81	0	129	0	0	0	0
209517_s_at	9070	ASH2L	ash2 (absent, small, or homeotic)-like (Drosophila)	0	1	ASH2L|9070	2326	413	2246	132	0	60	0
214498_at	434	ASIP	agouti signaling protein	0	0	ASIP|434	0	0	0	0	0	90	0
209394_at	8623	ASMTL	acetylserotonin O-methyltransferase-like	0	1	ASMTL|8623	0	0	0	0	53	0	0
206779_s_at	438	ASMT	acetylserotonin O-methyltransferase	0	0	ASMT|438	0	0	0	0	0	101	0
202024_at	439	ASNA1	arsA arsenite transporter, ATP-binding, homolog 1 (bacterial)	0	1	ASNA1|439	170	0	133	0	0	0	0
206030_at	443	ASPA	aspartoacylase	0	1	ASPA|443	0	0	0	0	0	176	0
219918_s_at	259266	ASPM	abnormal spindle microtubule assembly	0	1	ASPM|259266	280	0	0	0	0	0	0
219087_at	54829	ASPN	asporin	0	1	ASPN|54829	162	0	76	0	0	0	0
218908_at	79058	ASPSCR1	alveolar soft part sarcoma chromosome region, candidate 1	0	1	ASPSCR1|79058	2505	240	1075	0	0	72	0
213197_at	460	ASTN1	astrotactin 1	0	1	ASTN1|460	389	0	0	0	0	122	0
215407_s_at	23245	ASTN2	astrotactin 2	0	1	ASTN2|23245	150	0	310	0	50	0	0
212238_at	171023	ASXL1	additional sex combs like 1, transcriptional regulator	0	1	ASXL1|171023	3579	252	237	0	117	0	0
218659_at	55252	ASXL2	additional sex combs like 2, transcriptional regulator	0	1	ASXL2|55252	1836	75	782	0	115	0	118
213387_at	54454	ATAD2B	ATPase family, AAA domain containing 2B	0	1	ATAD2B|54454	0	0	0	0	0	0	59
218782_s_at	29028	ATAD2	ATPase family, AAA domain containing 2	0	1	ATAD2|29028	251	0	0	0	0	0	0
220223_at	79915	ATAD5	ATPase family, AAA domain containing 5	0	1	ATAD5|79915	137	0	72	0	0	0	59
222103_at	466	ATF1	activating transcription factor 1	1	1	ATF1|466	1673	62	1031	0	0	0	54
212984_at	1386	ATF2	activating transcription factor 2	0	1	ATF2|1386	0	0	0	0	0	0	158
204999_s_at	22809	ATF5	activating transcription factor 5	1	1	ATF5|22809	0	0	0	0	0	78	0
219870_at	80063	ATF7IP2	activating transcription factor 7 interacting protein 2	0	1	ATF7IP2|80063	0	0	0	0	0	0	59
218987_at	55729	ATF7IP	activating transcription factor 7 interacting protein	0	1	ATF7IP|55729	0	0	100	0	0	0	0
204833_at	9140	ATG12	autophagy related 12	0	1	ATG12|9140	0	0	0	0	0	0	53
210639_s_at	9474	ATG5	autophagy related 5	0	1	ATG5|9474	0	0	69	0	0	61	0
208758_at	471	ATIC	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase	0	1	ATIC|471	1156	0	1449	53	0	0	0
212672_at	472	ATM	ATM serine/threonine kinase	0	1	ATM|472	1042	62	2616	116	253	0	0
40489_at	1822	ATN1	atrophin 1	0	1	ATN1|1822	2366	220	1083	0	80	0	0
221336_at	474	ATOH1	atonal bHLH transcription factor 1	0	0	ATOH1|474	126	0	584	0	0	0	0
203454_s_at	475	ATOX1	antioxidant 1 copper chaperone	0	1	ATOX1|475	0	0	0	0	0	63	0
214255_at	57194	ATP10A	ATPase, class V, type 10A	0	1	ATP10A|57194	832	0	2323	90	173	0	0
214070_s_at	23120	ATP10B	ATPase, class V, type 10B	0	1	ATP10B|23120	0	0	0	0	0	90	0
212536_at	23200	ATP11B	ATPase, class VI, type 11B	1	1	ATP11B|23200	0	0	0	0	0	0	68
207367_at	479	ATP12A	ATPase, H+/K+ transporting, nongastric, alpha polypeptide	0	0	ATP12A|479	721	0	342	0	57	281	0
212297_at	79572	ATP13A3	ATPase type 13A3	0	1	ATP13A3|79572	0	0	0	0	0	0	53
203296_s_at	477	ATP1A2	ATPase, Na+/K+ transporting, alpha 2 polypeptide	0	1	ATP1A2|477	62	0	0	0	0	0	0
220556_at	23439	ATP1B4	ATPase, Na+/K+ transporting, beta 4 polypeptide	0	0	ATP1B4|23439	1339	59	1456	0	0	0	0
205444_at	487	ATP2A1	ATPase, Ca++ transporting, cardiac muscle, fast twitch 1	0	0	ATP2A1|487	810	0	98	0	0	0	0
212361_s_at	488	ATP2A2	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	0	1	ATP2A2|488	0	0	0	0	0	0	85
204685_s_at	491	ATP2B2	ATPase, Ca++ transporting, plasma membrane 2	0	1	ATP2B2|491	0	0	0	0	0	98	0
207026_s_at	492	ATP2B3	ATPase, Ca++ transporting, plasma membrane 3	0	1	ATP2B3|492	0	0	0	0	0	224	0
207139_at	495	ATP4A	ATPase, H+/K+ exchanging, alpha polypeptide	0	0	ATP4A|495	225	0	313	0	0	97	0
207546_at	496	ATP4B	ATPase, H+/K+ exchanging, beta polypeptide	0	0	ATP4B|496	0	0	0	0	0	111	0
201322_at	506	ATP5B	ATP synthase, H+ transporting, mitochondrial F1 complex, beta polypeptide	0	1	ATP5B|506	162	0	82	0	0	0	0
213041_s_at	513	ATP5D	ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit	0	1	ATP5D|513	0	0	0	0	0	55	0
217801_at	514	ATP5E	ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit	0	1	ATP5E|514	0	0	0	0	0	53	0
207335_x_at	521	ATP5I	ATP synthase, H+ transporting, mitochondrial Fo complex subunit E	0	1	ATP5I|521	0	0	0	0	0	53	0
216954_x_at	539	ATP5O	ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit	0	1	ATP5O|539	0	0	0	0	0	53	0
220197_at	50617	ATP6V0A4	ATPase, H+ transporting, lysosomal V0 subunit a4	0	0	ATP6V0A4|50617	0	0	0	0	0	166	0
205473_at	525	ATP6V1B1	ATPase, H+ transporting, lysosomal 56/58kDa, V1 subunit B1	0	0	ATP6V1B1|525	219	0	0	0	0	0	0
201527_at	9296	ATP6V1F	ATPase, H+ transporting, lysosomal 14kDa, V1 subunit F	0	1	ATP6V1F|9296	115	0	0	0	0	0	0
212062_at	10079	ATP9A	ATPase, class II, type 9A	0	1	ATP9A|10079	0	0	0	0	0	0	61
213744_at	26033	ATRNL1	attractin like 1	0	1	ATRNL1|26033	0	0	0	0	0	61	0
208860_s_at	546	ATRX	alpha thalassemia/mental retardation syndrome X-linked	0	1	ATRX|546	1199	0	1667	58	346	0	0
209903_s_at	545	ATR	ATR serine/threonine kinase	0	1	ATR|545	2777	343	880	0	180	0	0
203232_s_at	6310	ATXN1	ataxin 1	0	1	ATXN1|6310	0	0	0	0	0	0	54
207798_s_at	11273	ATXN2L	ataxin 2 like	0	1	ATXN2L|11273	0	0	0	0	0	0	51
216539_at	92552	ATXN3L	ataxin 3 like	0	0	ATXN3L|92552	128	0	216	0	0	0	0
205415_s_at	4287	ATXN3	ataxin 3	0	0	ATXN3|4287	54	0	0	0	0	0	0
212114_at	552889	ATXN7L3B	ataxin 7 like 3B	0	1	ATXN7L3B|552889	0	0	0	0	0	0	56
218580_x_at	54998	AURKAIP1	aurora kinase A interacting protein 1	0	1	AURKAIP1|54998	0	0	0	0	0	59	0
204092_s_at	6790	AURKA	aurora kinase A	1	1	AURKA|6790	3579	267	319	0	0	0	0
209464_at	9212	AURKB	aurora kinase B	1	1	AURKB|9212	751	0	3525	82	0	0	0
211107_s_at	6795	AURKC	aurora kinase C	0	0	AURKC|6795	285	0	296	0	0	54	0
212599_at	26053	AUTS2	autism susceptibility candidate 2	0	1	AUTS2|26053	0	0	0	0	0	0	78
206252_s_at	552	AVPR1A	arginine vasopressin receptor 1A	0	1	AVPR1A|552	424	0	213	0	0	0	0
208260_at	553	AVPR1B	arginine vasopressin receptor 1B	0	0	AVPR1B|553	211	0	0	0	0	0	0
207848_at	551	AVP	arginine vasopressin	0	0	AVP|551	216	0	0	0	0	0	0
212849_at	8312	AXIN1	axin 1	1	1	AXIN1|8312	2017	108	1628	51	63	0	0
202686_s_at	558	AXL	AXL receptor tyrosine kinase	0	1	AXL|558	1750	116	1569	0	86	0	0
209309_at	563	AZGP1	alpha-2-glycoprotein 1, zinc-binding	0	1	AZGP1|563	123	0	0	0	0	145	0
214742_at	22994	CEP131	centrosomal protein 131kDa	0	1	AZI1|22994	82	0	53	0	0	0	0
218043_s_at	64343	AZI2	5-azacytidine induced 2	0	1	AZI2|64343	0	0	0	0	0	0	67
214575_s_at	566	AZU1	azurocidin 1	0	0	AZU1|566	0	0	0	0	0	129	0
216231_s_at	567	B2M	beta-2-microglobulin	0	1	B2M|567	720	0	2432	106	63	0	0
220829_s_at	8708	B3GALT1	Beta-1,3-galactosyltransferase 1	0	0	B3GALT1|8708	0	0	0	0	0	114	0
210205_at	8705	B3GALT4	Beta-1,3-galactosyltransferase 4	0	1	B3GALT4|8705	230	0	146	0	0	0	79
206947_at	10317	B3GALT5	Beta-1,3-galactosyltransferase 5	0	0	B3GALT5|10317	0	0	0	0	0	192	0
204856_at	10331	B3GNT3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3	0	1	B3GNT3|10331	0	0	0	0	0	122	0
206435_at	2583	B4GALNT1	beta-1,4-N-acetyl-galactosaminyl transferase 1	0	1	B4GALNT1|2583	0	0	0	0	0	73	0
210243_s_at	8703	B4GALT3	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 3	0	1	B4GALT3|8703	3689	500	360	0	0	0	0
206913_at	570	BAAT	bile acid-CoA:amino acid N-acyltransferase	0	1	BAAT|570	0	0	57	0	0	0	0
204194_at	571	BACH1	BTB and CNC homology 1, basic leucine zipper transcription factor 1	0	1	BACH1|571	1273	0	2135	0	58	0	0
219624_at	9530	BAG4	BCL2 associated athanogene 4	0	1	BAG4|9530	0	0	0	0	0	0	63
219218_at	57597	BAHCC1	BAH domain and coiled-coil containing 1	0	0	BAHCC1|57597	0	0	0	0	0	0	60
205638_at	577	ADGRB3	adhesion G protein-coupled receptor B3	0	1	BAI3|577	509	0	540	0	109	96	0
221178_at	80115	BAIAP2L2	BAI1-associated protein 2-like 2	0	0	BAIAP2L2|80115	93	0	134	0	0	0	0
204874_x_at	8938	BAIAP3	BAI1-associated protein 3	0	1	BAIAP3|8938	161	0	0	0	0	0	0
201419_at	8314	BAP1	BRCA1 associated protein 1	0	1	BAP1|8314	841	0	3146	140	138	0	61
205345_at	580	BARD1	BRCA1 associated RING domain 1	0	1	BARD1|580	1140	0	1487	55	58	0	177
219845_at	56033	BARX1	BARX homeobox 1	0	0	BARX1|56033	0	0	0	0	0	108	0
210419_at	8538	BARX2	BARX homeobox 2	0	1	BARX2|8538	0	0	0	0	0	131	0
208478_s_at	581	BAX	BCL2-associated X protein	1	1	BAX|581	237	0	194	0	0	0	0
217986_s_at	11177	BAZ1A	bromodomain adjacent to zinc finger domain 1A	0	1	BAZ1A|11177	0	0	0	0	0	0	54
211692_s_at	27113	BBC3	BCL2 binding component 3	0	1	BBC3|27113	1377	0	1633	0	0	0	0
205363_at	8424	BBOX1	butyrobetaine (gamma), 2-oxoglutarate dioxygenase (gamma-butyrobetaine hydroxylase) 1	0	1	BBOX1|8424	0	0	102	0	0	233	0
219487_at	79738	BBS10	Bardet-Biedl syndrome 10	0	1	BBS10|79738	0	0	0	0	0	0	108
218471_s_at	582	BBS1	Bardet-Biedl syndrome 1	0	0	BBS1|582	0	0	0	0	0	0	61
213015_at	56987	BBX	bobby sox homolog (Drosophila)	0	1	BBX|56987	0	0	0	0	0	0	59
221623_at	63827	BCAN	brevican	0	1	BCAN|63827	0	0	51	0	0	0	0
203053_at	10286	BCAS2	breast carcinoma amplified sequence 2	0	1	BCAS2|10286	286	0	384	0	0	0	0
205433_at	590	BCHE	butyrylcholinesterase	0	1	BCHE|590	1097	339	91	0	52	70	0
213321_at	594	BCKDHB	branched chain keto acid dehydrogenase E1, beta polypeptide	0	1	BCKDHB|594	0	0	241	0	0	0	0
205263_at	8915	BCL10	B-cell CLL/lymphoma 10	0	1	BCL10|8915	1031	56	1978	0	0	0	0
210347_s_at	53335	BCL11A	B-cell CLL/lymphoma 11A	0	1	BCL11A|53335	1740	107	604	0	111	0	97
219528_s_at	64919	BCL11B	B-cell CLL/lymphoma 11B	0	1	BCL11B|64919	1286	57	2339	55	76	0	0
221320_at	10017	BCL2L10	BCL2 like 10	0	1	BCL2L10|10017	0	0	0	0	0	55	0
222343_at	10018	BCL2L11	BCL2 like 11	0	1	BCL2L11|10018	1383	0	804	0	0	0	0
221241_s_at	79370	BCL2L14	BCL2 like 14	0	1	BCL2L14|79370	0	0	0	0	0	54	0
212312_at	598	BCL2L1	BCL2 like 1	0	1	BCL2L1|598	3393	296	220	0	0	0	0
209311_at	599	BCL2L2	BCL2-like 2	0	1	BCL2L2|599	1311	99	1562	0	0	0	0
203685_at	596	BCL2	B-cell CLL/lymphoma 2	1	1	BCL2|596	810	56	3178	153	0	0	0
204908_s_at	602	BCL3	B-cell CLL/lymphoma 3	0	1	BCL3|602	1787	153	1606	0	0	0	0
215990_s_at	604	BCL6	B-cell CLL/lymphoma 6	0	1	BCL6|604	3068	648	733	0	77	0	0
203795_s_at	605	BCL7A	B-cell CLL/lymphoma 7A	0	1	BCL7A|605	1542	58	1252	0	0	0	53
219072_at	9274	BCL7C	B-cell CLL/lymphoma 7C	0	1	BCL7C|9274	0	0	0	0	0	70	0
204129_at	607	BCL9	B-cell CLL/lymphoma 9	0	1	BCL9|607	3259	493	840	0	102	0	0
201084_s_at	9774	BCLAF1	BCL2 associated transcription factor 1	0	1	BCLAF1|9774	0	0	89	0	0	0	57
220087_at	53630	BCO1	beta-carotene oxygenase 1	0	0	BCMO1|53630	0	0	132	0	0	105	0
219444_at	63035	BCORL1	BCL6 corepressor-like 1	0	1	BCORL1|63035	1496	64	1574	0	147	0	0
219433_at	54880	BCOR	BCL6 corepressor	0	1	BCOR|54880	1203	52	1929	84	144	0	71
202315_s_at	613	BCR	breakpoint cluster region	0	1	BCR|613	1326	121	2384	0	63	0	0
207510_at	623	BDKRB1	bradykinin receptor B1	0	0	BDKRB1|623	61	0	121	0	0	0	0
208945_s_at	8678	BECN1	beclin 1, autophagy related	1	1	BECN1|8678	0	0	0	0	0	0	59
207432_at	54831	BEST2	bestrophin 2	0	0	BEST2|54831	0	0	0	0	0	53	0
218332_at	55859	BEX1	brain expressed X-linked 1	0	1	BEX1|55859	73	0	69	0	0	58	0
215440_s_at	56271	BEX4	brain expressed X-linked 4	0	1	BEX4|56271	0	0	0	0	0	0	66
207399_at	8419	BFSP2	beaded filament structural protein 2	0	0	BFSP2|8419	0	0	0	0	0	142	0
206119_at	635	BHMT	betaine--homocysteine S-methyltransferase	0	0	BHMT|635	0	0	0	0	0	137	0
219191_s_at	51411	BIN2	bridging integrator 2	0	1	BIN2|51411	119	0	0	0	0	0	0
202076_at	329	BIRC2	baculoviral IAP repeat containing 2	1	1	BIRC2|329	1236	168	2179	72	0	66	57
210538_s_at	330	BIRC3	baculoviral IAP repeat containing 3	0	1	BIRC3|330	1235	168	2217	72	0	0	0
220451_s_at	79444	BIRC7	baculoviral IAP repeat containing 7	0	0	BIRC7|79444	125	0	0	0	0	0	0
202179_at	642	BLMH	bleomycin hydrolase	1	1	BLMH|642	0	0	0	0	0	0	60
205733_at	641	BLM	Bloom syndrome, RecQ helicase-like	0	1	BLM|641	1302	141	1777	0	91	0	0
202201_at	645	BLVRB	biliverdin reductase B	0	1	BLVRB|645	70	0	63	0	0	0	0
203840_at	8548	BLZF1	basic leucine zipper nuclear factor 1	0	1	BLZF1|8548	0	0	0	0	0	0	85
208292_at	27302	BMP10	bone morphogenetic protein 10	0	0	BMP10|27302	117	0	0	0	0	0	0
221332_at	9210	BMP15	bone morphogenetic protein 15	0	0	BMP15|9210	566	0	690	0	0	0	0
208244_at	651	BMP3	bone morphogenetic protein 3	0	0	BMP3|651	0	0	0	0	0	198	0
205431_s_at	653	BMP5	bone morphogenetic protein 5	0	1	BMP5|653	0	0	0	0	0	365	0
209591_s_at	655	BMP7	bone morphogenetic protein 7	0	1	BMP7|655	0	0	0	0	0	98	52
213578_at	657	BMPR1A	bone morphogenetic protein receptor type 1A	0	1	BMPR1A|657	742	0	2522	101	0	0	77
210523_at	658	BMPR1B	bone morphogenetic protein receptor type 1B	0	0	BMPR1B|658	0	0	0	0	0	62	0
203082_at	9790	BMS1	BMS1, ribosome biogenesis factor	0	1	BMS1|9790	138	0	216	0	0	0	0
206464_at	660	BMX	BMX non-receptor tyrosine kinase	0	1	BMX|660	334	0	353	0	0	0	0
206581_at	646	BNC1	basonuclin 1	0	1	BNC1|646	0	0	135	0	0	363	0
220272_at	54796	BNC2	basonuclin 2	0	1	BNC2|54796	0	0	170	0	0	0	0
221454_at	666	BOK	BCL2-related ovarian killer	0	0	BOK|666	0	0	0	0	0	0	66
212563_at	23246	BOP1	block of proliferation 1	0	1	BOP1|23246	0	0	0	0	0	0	55
205557_at	671	BPI	bactericidal/permeability-increasing protein	0	0	BPI|671	0	0	0	0	0	192	0
209271_at	2186	BPTF	bromodomain PHD finger transcription factor	0	1	BPTF|2186	0	0	62	0	0	0	0
206044_s_at	673	BRAF	B-Raf proto-oncogene, serine/threonine kinase	0	1	BRAF|673	3108	164	959	0	527	0	0
204531_s_at	672	BRCA1	breast cancer 1	1	1	BRCA1|672	1853	71	1541	0	131	0	0
208368_s_at	675	BRCA2	breast cancer 2	0	1	BRCA2|675	1329	93	2962	116	205	0	70
221196_x_at	79184	BRCC3	BRCA1/BRCA2-containing complex subunit 3	0	1	BRCC3|79184	0	0	0	0	0	0	64
204520_x_at	23774	BRD1	bromodomain containing 1	0	1	BRD1|23774	0	0	0	0	0	0	70
214911_s_at	6046	BRD2	bromodomain containing 2	0	1	BRD2|6046	0	0	0	0	0	0	74
212547_at	8019	BRD3	bromodomain containing 3	0	1	BRD3|8019	1293	58	2362	0	0	0	0
202102_s_at	23476	BRD4	bromodomain containing 4	0	1	BRD4|23476	1607	187	1582	0	81	0	59
221093_at	23629	BRD7P3	bromodomain containing 7 pseudogene 3	0	0	BRD7P3|23629	0	0	0	0	0	113	0
221776_s_at	29117	BRD7	bromodomain containing 7	0	1	BRD7|29117	0	0	0	0	0	0	89
206787_at	676	BRDT	bromodomain, testis-specific	0	0	BRDT|676	0	0	0	0	0	97	0
221703_at	83990	BRIP1	BRCA1 interacting protein C-terminal helicase 1	0	1	BRIP1|83990	2473	281	973	0	94	0	0
215631_s_at	25855	BRMS1	breast cancer metastasis suppressor 1	0	1	BRMS1|25855	0	0	0	0	0	64	0
204481_at	7862	BRPF1	bromodomain and PHD finger containing 1	0	1	BRPF1|7862	0	0	0	0	0	0	58
207369_at	680	BRS3	bombesin like receptor 3	0	0	BRS3|680	74	0	73	0	0	0	0
208677_s_at	682	BSG	basigin (Ok blood group)	0	0	BSG|682	124	0	0	0	0	0	0
204586_at	8927	BSN	bassoon presynaptic cytomatrix protein	0	1	BSN|8927	0	0	67	0	0	0	0
218792_s_at	54836	BSPRY	B-box and SPRY domain containing	0	1	BSPRY|54836	0	0	0	0	0	0	63
205715_at	683	BST1	bone marrow stromal cell antigen 1	0	1	BST1|683	80	0	61	0	0	0	0
201641_at	684	BST2	bone marrow stromal cell antigen 2	0	1	BST2|684	156	0	53	0	0	0	0
209430_at	9044	BTAF1	B-TFIID TATA-box binding protein associated factor 1	0	1	BTAF1|9044	0	0	0	0	0	0	61
207326_at	685	BTC	betacellulin	0	0	BTC|685	0	0	0	0	0	144	0
200920_s_at	694	BTG1	B-cell translocation gene 1, anti-proliferative	0	1	BTG1|694	1601	58	1203	0	0	0	0
201236_s_at	7832	BTG2	BTG family member 2	0	1	BTG2|7832	3513	366	494	0	0	0	0
213134_x_at	10950	BTG3	BTG family member 3	0	1	BTG3|10950	128	0	0	0	0	0	0
205504_at	695	BTK	Bruton tyrosine kinase	1	1	BTK|695	1246	0	1453	0	80	0	0
207395_at	696	BTN1A1	butyrophilin subfamily 1 member A1	0	0	BTN1A1|696	63	0	164	0	0	82	0
203944_x_at	11120	BTN2A1	butyrophilin subfamily 2 member A1	0	1	BTN2A1|11120	0	0	0	0	0	0	51
221457_s_at	56244	BTNL2	butyrophilin like 2	0	0	BTNL2|56244	0	0	162	0	0	0	0
217207_s_at	10917	BTNL3	butyrophilin like 3	0	0	BTNL3|10917	320	78	0	0	0	319	0
220421_at	79908	BTNL8	butyrophilin like 8	0	0	BTNL8|79908	0	0	58	0	0	158	0
203755_at	701	BUB1B	BUB1 mitotic checkpoint serine/threonine kinase B	1	1	BUB1B|701	694	0	2530	91	57	0	0
205690_s_at	8896	BUD31	BUD31 homolog	0	1	BUD31|8896	0	0	0	0	0	74	0
205839_s_at	9256	BZRAP1	benzodiazepine receptor (peripheral) associated protein 1	0	1	BZRAP1|9256	77	0	72	0	0	0	54
200777_s_at	9689	BZW1	basic leucine zipper and W2 domains 1	0	1	BZW1|9689	0	0	0	0	0	0	53
219844_at	55088	CCDC186	coiled-coil domain containing 186	0	1	C10orf118|55088	0	0	0	0	0	0	94
218331_s_at	54906	FAM208B	family with sequence similarity 208 member B	0	1	C10orf18|54906	0	0	0	0	0	0	57
220749_at	79741	CCDC7	coiled-coil domain containing 7	0	0	C10orf68|79741	0	0	103	0	0	0	0
219857_at	79949	PLEKHS1	pleckstrin homology domain containing S1	0	0	C10orf81|79949	0	0	0	0	0	70	0
219012_s_at	56946	EMSY	EMSY, BRCA2-interacting transcriptional repressor	0	1	C11orf30|56946	1529	239	1618	0	73	0	56
214772_at	25758	KIAA1549L	KIAA1549-like	0	1	C11orf41|25758	0	0	0	0	0	74	0
221599_at	28971	AAMDC	adipogenesis associated, Mth938 domain containing	0	1	C11orf67|28971	0	0	0	0	0	82	0
221652_s_at	55726	ASUN	asunder spermatogenesis regulator	0	1	C12orf11|55726	0	0	0	0	0	52	0
204521_at	29902	FAM216A	family with sequence similarity 216 member A	0	1	C12orf24|29902	114	0	0	0	0	0	0
221067_s_at	80763	SPX	spexin hormone	0	1	C12orf39|80763	0	0	0	0	0	268	0
221821_s_at	54934	KANSL2	KAT8 regulatory NSL complex subunit 2	0	1	C12orf41|54934	111	0	0	0	0	0	0
